"","PC1","PC2"
"TCGA.HC.7211.01A.11R.2118.07",-2.32956280615414,-3.33869607450117
"TCGA.2A.AAYF.01A.11R.A41O.07",-7.66252325236738,4.9005681002433
"TCGA.EJ.5510.01A.01R.1580.07",4.06410363225134,1.3002093910784
"TCGA.KK.A6E8.01A.11R.A31N.07",-6.61285144132634,-1.73162877499434
"TCGA.HC.7820.01A.11R.2118.07",-6.39879959366677,3.14992877178845
"TCGA.QU.A6IP.01A.11R.A31N.07",3.44033201062043,-5.62017474565608
"TCGA.J4.AATV.01A.11R.A41O.07",10.542286640106,0.852423622484874
"TCGA.G9.6377.01A.11R.1965.07",-0.66876543505019,-2.18533366195497
"TCGA.J4.A67O.01A.11R.A30B.07",5.9522572805203,6.77764821733967
"TCGA.M7.A71Z.01A.12R.A32O.07",-11.4843660988731,-1.81485995141856
"TCGA.EJ.8469.01A.11R.2403.07",-9.41447290895691,-8.92063440022227
"TCGA.KK.A8IF.01A.11R.A36G.07",-9.22421735617629,7.4398674352321
"TCGA.ZG.A9ND.01A.11R.A41O.07",-8.71983592947987,6.6792714087309
"TCGA.YL.A8SC.01A.11R.A37L.07",-2.39543846984506,-5.94804998040178
"TCGA.V1.A8MK.01A.11R.A36G.07",3.79858060426837,2.42115093866988
"TCGA.HC.7079.01A.11R.1965.07",15.6851815019239,-9.24246571276314
"TCGA.CH.5744.01A.11R.1580.07",-5.49737550068285,1.7443228881752
"TCGA.HI.7168.01A.11R.2118.07",5.62208777438379,2.12664474653424
"TCGA.HC.7740.01A.11R.2118.07",11.1254357825274,2.51241854916558
"TCGA.EJ.A46E.01A.31R.A250.07",9.10926183406349,-1.38649161512488
"TCGA.CH.5751.01A.11R.1580.07",-0.861631020865389,-5.20894896952457
"TCGA.J9.A8CN.01A.11R.A352.07",-7.55904829467626,7.62727883567019
"TCGA.CH.5769.01A.11R.1580.07",0.326883767501581,0.473905520800678
"TCGA.YL.A8SB.01A.31R.A37L.07",5.74963387010532,-0.274437098462193
"TCGA.HC.A6AS.01A.11R.A30B.07",8.15407779921032,2.24558650766122
"TCGA.EJ.7786.01A.11R.2118.07",-0.098439805508811,3.03247870905606
"TCGA.EJ.7793.01A.31R.2263.07",0.576188071273593,-1.32288758709367
"TCGA.HC.8260.01A.11R.2263.07",1.03752825867147,-1.7884992758212
"TCGA.EJ.7781.01A.11R.2118.07",1.40734881039278,-2.40171570241479
"TCGA.KK.A7AU.01A.11R.A32O.07",-13.6676327309567,-6.92631267155505
"TCGA.EJ.5499.01A.01R.1580.07",0.56065114296938,-0.364496373534623
"TCGA.J4.AAU2.01A.11R.A41O.07",-3.5448575974351,5.53106836440244
"TCGA.G9.6364.01A.21R.1789.07",2.62584874071669,-5.14832864702956
"TCGA.XK.AAK1.01A.11R.A41O.07",-11.2645064714571,10.0263759308775
"TCGA.CH.5741.01A.11R.1580.07",-14.8628119230758,-0.150594822979204
"TCGA.SU.A7E7.01A.22R.A33R.07",4.02145617857399,-7.5835222184484
"TCGA.CH.5737.01A.11R.1580.07",-7.07240993657837,9.44681012168587
"TCGA.EJ.7788.01A.11R.2118.07",-1.23996776542543,-5.85003646050826
"TCGA.ZG.A9M4.01A.11R.A41O.07",0.122800509056957,-6.37823208610537
"TCGA.V1.A8WS.01A.11R.A37L.07",-5.86621076123024,-6.91567855933025
"TCGA.J4.A83K.01A.11R.A352.07",3.71004614610559,-1.52156446435503
"TCGA.EJ.7785.01A.11R.2118.07",7.69969272096309,-9.73032643296364
"TCGA.J9.A8CM.01A.11R.A352.07",5.68905081890624,-2.58325354356654
"TCGA.4L.AA1F.01A.11R.A41O.07",10.4965000842282,-8.2438737307333
"TCGA.CH.5752.01A.11R.1580.07",-10.6307501569514,-6.64960473640418
"TCGA.ZG.A8QW.01A.11R.A37L.07",6.10549633149218,5.14400459585479
"TCGA.ZG.A9L6.01A.11R.A41O.07",9.2373883385955,-0.188894354487271
"TCGA.EJ.5511.01A.01R.1580.07",-1.23721836747215,-2.25376571077169
"TCGA.VP.A87J.01A.11R.A352.07",-7.55188672679872,-5.30014454383982
"TCGA.XJ.A83G.01A.11R.A352.07",-7.21923981709602,10.5099582753506
"TCGA.J4.A67K.01A.21R.A30B.07",-2.70481636837672,-5.11393723360363
"TCGA.ZG.A9N3.01A.11R.A41O.07",-1.63006140773033,-0.758304405485344
"TCGA.J9.A52C.01A.11R.A26U.07",10.4185811731381,2.51066191263371
"TCGA.TP.A8TT.01A.12R.A41O.07",3.68813747312596,-8.22376173650957
"TCGA.KK.A59V.01A.11R.A29R.07",0.816347189133002,2.80196301858616
"TCGA.EJ.5505.01A.01R.1580.07",-4.85590504270047,5.33064696928985
"TCGA.EJ.7330.01A.11R.2118.07",4.34643461240161,-0.566722341488181
"TCGA.HC.7209.01A.11R.2118.07",-2.40912833685139,-2.74167894901912
"TCGA.KK.A6E2.01A.11R.A311.07",-11.5646855604708,-10.4008643826522
"TCGA.ZG.A8QZ.01A.11R.A37L.07",7.36308364199886,-4.80975759896277
"TCGA.EJ.5501.01A.01R.1580.07",0.784196023433665,1.70639564938667
"TCGA.ZG.A9L0.01A.11R.A41O.07",4.46395839168122,-0.884473193576626
"TCGA.KK.A6E7.01A.11R.A31N.07",-3.6120478221688,-2.6595766563455
"TCGA.EJ.7794.01A.11R.2118.07",6.03362744828172,0.813443970423404
"TCGA.V1.A9Z8.01A.11R.A41O.07",6.45538249947721,1.42101068880069
"TCGA.2A.A8VV.01A.11R.A37L.07",-2.97828819869524,-1.83896325663215
"TCGA.J9.A52B.01A.11R.A26U.07",-2.82339321623754,0.16703022071932
"TCGA.KC.A7FE.01A.12R.A33R.07",12.0368543459803,0.430499029057002
"TCGA.G9.6373.01A.11R.1789.07",-0.0040254093969513,0.587265344314826
"TCGA.J4.A83M.01A.11R.A352.07",-0.799384591570123,-0.889131369548784
"TCGA.FC.A4JI.01A.11R.A250.07",-11.8625905163959,-1.70928708951613
"TCGA.HC.7210.01A.11R.2118.07",4.9545498136678,-0.656827156227713
"TCGA.V1.A9Z7.01A.11R.A41O.07",0.310955766679764,1.68903857633381
"TCGA.G9.6362.01A.11R.1789.07",-8.84366757875484,-1.32020951007576
"TCGA.ZG.A9LB.01A.11R.A41O.07",4.29357110430093,5.86492074096815
"TCGA.EJ.5506.01A.01R.1580.07",0.81976248004875,-0.582724376248299
"TCGA.HC.8216.01A.11R.A29R.07",1.46013602014853,-1.37688626257662
"TCGA.KK.A7AZ.01A.12R.A32O.07",-4.9655878345514,-0.600470069717084
"TCGA.G9.7523.01A.11R.2263.07",17.2358184963042,-0.509625578481594
"TCGA.CH.5766.01A.11R.1580.07",-2.41588797300205,-0.254914664921955
"TCGA.XK.AAJU.01A.11R.A41O.07",6.34543612532312,1.85111984960915
"TCGA.YL.A8HK.01A.11R.A36G.07",5.76289590318292,-7.30192746504987
"TCGA.EJ.5517.01A.01R.1580.07",0.947537780610588,4.28366213533871
"TCGA.V1.A9ZK.01A.11R.A41O.07",1.90281169319889,0.657558938819586
"TCGA.KK.A7AY.01A.11R.A33R.07",-6.20093334865713,7.94753786476269
"TCGA.KK.A8IK.01A.11R.A36G.07",-12.4297388819037,4.78702056143743
"TCGA.J4.A67L.01A.11R.A30B.07",-0.152874665623024,-1.46279041734712
"TCGA.KK.A8ID.01A.11R.A36G.07",-11.9217371499384,-1.89816293887073
"TCGA.EJ.5498.01A.01R.1580.07",11.3157042325954,-3.57779155158872
"TCGA.EJ.5509.01A.01R.1580.07",5.83376838796458,8.79964407913475
"TCGA.VP.A879.01A.11R.A352.07",5.71924005768769,-2.96381877578991
"TCGA.TP.A8TV.01A.11R.A41O.07",-10.8832485598577,6.92923534664737
"TCGA.EJ.7789.01A.11R.2118.07",-16.4204866489686,-1.34330512008907
"TCGA.EJ.7328.01A.31R.2118.07",7.7215983789183,-0.470667626911847
"TCGA.XK.AAIR.01A.11R.A41O.07",3.19985049994267,-2.65779070619572
"TCGA.HC.7750.01A.11R.2118.07",6.48669781645021,6.69569564022944
"TCGA.2A.AAYO.01A.11R.A41O.07",0.813158442550582,5.79419172621566
"TCGA.KC.A4BL.01A.31R.A250.07",7.85766805722092,-1.84102061768637
"TCGA.CH.5738.01A.11R.1580.07",7.57777121139679,0.443774726944527
"TCGA.G9.6332.01A.11R.1789.07",-14.5683514532383,-2.30157509018496
"TCGA.2A.A8W3.01A.11R.A37L.07",-0.521660437808124,-6.74323867656512
"TCGA.KK.A6DY.01A.12R.A311.07",1.06986798390205,-6.04132687782414
"TCGA.EJ.A7NK.01A.12R.A352.07",8.49368738706117,0.65429385675461
